system,N,run,num_solutions,rewrite_time_ms,solver_time_ms,solution_translation_time_ms,conjure_solve_e2e_ms
conjure,57,8,0,5883.6738,0.0,0.0,0.0
conjure,57,9,0,5925.8939,0.0,0.0,0.0
conjure,57,10,0,5806.7946,0.0,0.0,0.0
conjure,58,1,0,6173.8903,0.0,0.0,0.0
conjure,58,2,0,6413.9066,0.0,0.0,0.0
conjure,58,3,0,6522.8884,0.0,0.0,0.0
conjure,58,4,0,6501.3305,0.0,0.0,0.0
conjure,58,5,0,6046.8803,0.0,0.0,0.0
conjure,58,6,0,6409.3624,0.0,0.0,0.0
conjure,58,7,0,5958.4701,0.0,0.0,0.0
conjure,58,8,0,6375.6138,0.0,0.0,0.0
conjure,58,9,0,6072.4875,0.0,0.0,0.0
conjure,58,10,0,5976.8268,0.0,0.0,0.0
conjure,59,1,0,6505.7387,0.0,0.0,0.0
conjure,59,2,0,6857.2315,0.0,0.0,0.0
conjure,59,3,0,6811.6254,0.0,0.0,0.0
conjure,59,4,0,7035.0907,0.0,0.0,0.0
conjure,59,5,0,6811.0946,0.0,0.0,0.0
conjure,59,6,0,6533.1838,0.0,0.0,0.0
conjure,59,7,0,6668.8834,0.0,0.0,0.0
conjure,59,8,0,6707.1538,0.0,0.0,0.0
conjure,59,9,0,6705.167,0.0,0.0,0.0
conjure,59,10,0,6871.293,0.0,0.0,0.0
conjure,60,1,0,6608.8915,0.0,0.0,0.0
conjure,60,2,0,6646.6927,0.0,0.0,0.0
conjure,60,3,0,6557.6719,0.0,0.0,0.0
conjure,60,4,0,5960.4337,0.0,0.0,0.0
conjure,60,5,0,6105.5773,0.0,0.0,0.0
conjure,60,6,0,6045.8696,0.0,0.0,0.0
conjure,60,7,0,6034.0461,0.0,0.0,0.0
conjure,60,8,0,6278.0239,0.0,0.0,0.0
conjure,60,9,0,6232.5352,0.0,0.0,0.0
conjure,60,10,0,6244.7496,0.0,0.0,0.0
conjure,61,1,0,6052.8793,0.0,0.0,0.0
conjure,61,2,0,5968.5003,0.0,0.0,0.0
conjure,61,3,0,6000.1947,0.0,0.0,0.0
conjure,61,4,0,6253.5053,0.0,0.0,0.0
conjure,61,5,0,6178.5023,0.0,0.0,0.0
conjure,61,6,0,6278.996,0.0,0.0,0.0
conjure,61,7,0,5964.8146,0.0,0.0,0.0
conjure,61,8,0,6368.2594,0.0,0.0,0.0
conjure,61,9,0,5994.1164,0.0,0.0,0.0
conjure,61,10,0,6157.2026,0.0,0.0,0.0
conjure,62,1,0,6231.2429,0.0,0.0,0.0
conjure,62,2,0,6407.0526,0.0,0.0,0.0
conjure,62,3,0,6717.6308,0.0,0.0,0.0
conjure,62,4,0,6693.0762,0.0,0.0,0.0
conjure,62,5,0,6732.0226,0.0,0.0,0.0
conjure,62,6,0,6292.3436,0.0,0.0,0.0
conjure,62,7,0,6219.2169,0.0,0.0,0.0
conjure,62,8,0,6261.6399,0.0,0.0,0.0
conjure,62,9,0,6603.8279,0.0,0.0,0.0
conjure,62,10,0,6796.7695,0.0,0.0,0.0
conjure,63,1,0,6907.4561,0.0,0.0,0.0
conjure,63,2,0,7084.1087,0.0,0.0,0.0
conjure,63,3,0,6904.494,0.0,0.0,0.0
conjure,63,4,0,7332.7638,0.0,0.0,0.0
conjure,63,5,0,7396.8479,0.0,0.0,0.0
conjure,63,6,0,7415.4379,0.0,0.0,0.0
conjure,63,7,0,7242.965,0.0,0.0,0.0
conjure,63,8,0,7198.1006,0.0,0.0,0.0
conjure,63,9,0,6957.4213,0.0,0.0,0.0
conjure,63,10,0,7366.7274,0.0,0.0,0.0
conjure,64,1,0,7312.6517,0.0,0.0,0.0
conjure,64,2,0,7221.0004,0.0,0.0,0.0
conjure,64,3,0,7449.1282,0.0,0.0,0.0
conjure,64,4,0,7328.35,0.0,0.0,0.0
conjure,64,5,0,7244.5838,0.0,0.0,0.0
